scan_id;target_id;target_name;coletado_em;pagina_url;titulo;idioma_declarado;fluxo_essencial;viewport;situacao;http_status;indice_conformidade;indice_atrito;indice_exposicao_juridica;barreira_absoluta;violacoes;ocorrencias;incompletos;criterios_violados;peso_mb;requisicoes;terceiros_pct;custo_brl;franquia_pct;lcp_ms;duracao_auditoria_ms
a650d534-008e-4b2c-8575-82e0121ab20b;sms-rio;Secretaria Municipal de Saúde do Rio de Janeiro — seção informativa;2026-08-24T04:11:22.626551+00:00;https://prefeitura.rio/saude/;Arquivos Saúde - Prefeitura da Cidade do Rio de Janeiro - prefeitura.rio;pt;1;mobile-320;ok;200;60.96;100.0;80.46;1;12;40;5;1.1.1|1.3.1|1.4.3|1.4.4|2.4.3|2.4.4|3.3.2|4.1.2;2.073;88;70.77;0.006073;0.0202;;8278
a650d534-008e-4b2c-8575-82e0121ab20b;sms-rio;Secretaria Municipal de Saúde do Rio de Janeiro — seção informativa;2026-08-24T04:11:22.626551+00:00;https://prefeitura.rio/saude/;Arquivos Saúde - Prefeitura da Cidade do Rio de Janeiro - prefeitura.rio;pt;1;desktop-1366;ok;200;60.96;100.0;81.3;1;12;46;6;1.1.1|1.3.1|1.4.3|1.4.4|2.4.3|2.4.4|3.3.2|4.1.2;2.118;92;69.75;0.006205;0.0207;;6092
6735859b-832f-487f-97b7-6cfa72f2a2ce;sms-rio;Secretaria Municipal de Saúde do Rio de Janeiro — seção informativa;2026-08-23T21:49:36.142157+00:00;about:blank;;;1;mobile-320;timeout;;100.0;0.0;0.0;0;0;0;0;;0.0;0;0.0;0.0;0.0;;31131
6735859b-832f-487f-97b7-6cfa72f2a2ce;sms-rio;Secretaria Municipal de Saúde do Rio de Janeiro — seção informativa;2026-08-23T21:49:36.142157+00:00;https://prefeitura.rio/saude/;Arquivos Saúde - Prefeitura da Cidade do Rio de Janeiro - prefeitura.rio;pt;1;desktop-1366;ok;200;60.96;100.0;81.3;1;12;46;6;1.1.1|1.3.1|1.4.3|1.4.4|2.4.3|2.4.4|3.3.2|4.1.2;2.119;93;69.76;0.006208;0.0207;;20955
cf957f10-c58a-44aa-beb8-6b3a8fe12288;sms-rio;Secretaria Municipal de Saúde do Rio de Janeiro — seção informativa;2026-08-23T14:59:17.233851+00:00;https://prefeitura.rio/saude/;Arquivos Saúde - Prefeitura da Cidade do Rio de Janeiro - prefeitura.rio;pt;1;mobile-320;ok;200;60.96;100.0;80.46;1;12;40;5;1.1.1|1.3.1|1.4.3|1.4.4|2.4.3|2.4.4|3.3.2|4.1.2;2.075;88;70.78;0.006079;0.0203;;7340
cf957f10-c58a-44aa-beb8-6b3a8fe12288;sms-rio;Secretaria Municipal de Saúde do Rio de Janeiro — seção informativa;2026-08-23T14:59:17.233851+00:00;https://prefeitura.rio/saude/;Arquivos Saúde - Prefeitura da Cidade do Rio de Janeiro - prefeitura.rio;pt;1;desktop-1366;ok;200;60.96;100.0;81.3;1;12;46;6;1.1.1|1.3.1|1.4.3|1.4.4|2.4.3|2.4.4|3.3.2|4.1.2;2.119;92;69.77;0.006208;0.0207;;5773
553fe39e-8f5d-40e9-b64b-b31cebc46ed7;sms-rio;Secretaria Municipal de Saúde do Rio de Janeiro — seção informativa;2026-08-23T04:06:42.681174+00:00;https://prefeitura.rio/saude/;Arquivos Saúde - Prefeitura da Cidade do Rio de Janeiro - prefeitura.rio;pt;1;mobile-320;ok;200;60.96;100.0;80.46;1;12;40;5;1.1.1|1.3.1|1.4.3|1.4.4|2.4.3|2.4.4|3.3.2|4.1.2;2.073;87;70.75;0.006073;0.0202;;8653
553fe39e-8f5d-40e9-b64b-b31cebc46ed7;sms-rio;Secretaria Municipal de Saúde do Rio de Janeiro — seção informativa;2026-08-23T04:06:42.681174+00:00;https://prefeitura.rio/saude/;Arquivos Saúde - Prefeitura da Cidade do Rio de Janeiro - prefeitura.rio;pt;1;desktop-1366;ok;200;60.96;100.0;81.3;1;12;46;6;1.1.1|1.3.1|1.4.3|1.4.4|2.4.3|2.4.4|3.3.2|4.1.2;2.118;92;69.75;0.006205;0.0207;;11540
1108f8e2-cdde-4693-b0e1-ebc8cefd73c6;sms-rio;Secretaria Municipal de Saúde do Rio de Janeiro — seção informativa;2026-08-22T21:54:03.188832+00:00;https://prefeitura.rio/saude/;Arquivos Saúde - Prefeitura da Cidade do Rio de Janeiro - prefeitura.rio;pt;1;mobile-320;ok;200;60.96;100.0;80.46;1;12;40;5;1.1.1|1.3.1|1.4.3|1.4.4|2.4.3|2.4.4|3.3.2|4.1.2;2.072;88;70.81;0.00607;0.0202;;7888
1108f8e2-cdde-4693-b0e1-ebc8cefd73c6;sms-rio;Secretaria Municipal de Saúde do Rio de Janeiro — seção informativa;2026-08-22T21:54:03.188832+00:00;https://prefeitura.rio/saude/;Arquivos Saúde - Prefeitura da Cidade do Rio de Janeiro - prefeitura.rio;pt;1;desktop-1366;ok;200;60.96;100.0;81.3;1;12;46;6;1.1.1|1.3.1|1.4.3|1.4.4|2.4.3|2.4.4|3.3.2|4.1.2;2.119;92;69.75;0.006208;0.0207;;6715
bbc7cf7d-cdba-468a-9e4a-af9c136fa699;sms-rio;Secretaria Municipal de Saúde do Rio de Janeiro — seção informativa;2026-08-22T14:58:14.682337+00:00;https://prefeitura.rio/saude/;Arquivos Saúde - Prefeitura da Cidade do Rio de Janeiro - prefeitura.rio;pt;1;mobile-320;ok;200;60.96;100.0;80.46;1;12;40;5;1.1.1|1.3.1|1.4.3|1.4.4|2.4.3|2.4.4|3.3.2|4.1.2;2.156;88;68.13;0.006316;0.0211;;7492
bbc7cf7d-cdba-468a-9e4a-af9c136fa699;sms-rio;Secretaria Municipal de Saúde do Rio de Janeiro — seção informativa;2026-08-22T14:58:14.682337+00:00;https://prefeitura.rio/saude/;Arquivos Saúde - Prefeitura da Cidade do Rio de Janeiro - prefeitura.rio;pt;1;desktop-1366;ok;200;60.96;100.0;81.3;1;12;46;6;1.1.1|1.3.1|1.4.3|1.4.4|2.4.3|2.4.4|3.3.2|4.1.2;2.201;91;67.15;0.006448;0.0215;;6298
0004a770-2f90-4fbc-8b31-9d63fa4cfd3e;sms-rio;Secretaria Municipal de Saúde do Rio de Janeiro — seção informativa;2026-08-22T04:01:54.938739+00:00;https://prefeitura.rio/saude/;Arquivos Saúde - Prefeitura da Cidade do Rio de Janeiro - prefeitura.rio;pt;1;mobile-320;ok;200;60.96;100.0;80.46;1;12;40;5;1.1.1|1.3.1|1.4.3|1.4.4|2.4.3|2.4.4|3.3.2|4.1.2;2.063;87;71.07;0.006044;0.0201;;7650
0004a770-2f90-4fbc-8b31-9d63fa4cfd3e;sms-rio;Secretaria Municipal de Saúde do Rio de Janeiro — seção informativa;2026-08-22T04:01:54.938739+00:00;https://prefeitura.rio/saude/;Arquivos Saúde - Prefeitura da Cidade do Rio de Janeiro - prefeitura.rio;pt;1;desktop-1366;ok;200;60.96;100.0;81.3;1;12;46;6;1.1.1|1.3.1|1.4.3|1.4.4|2.4.3|2.4.4|3.3.2|4.1.2;2.102;91;70.28;0.006158;0.0205;;5596
c459b7f1-05ad-43f8-b56e-97ef1f2e4786;sms-rio;Secretaria Municipal de Saúde do Rio de Janeiro — seção informativa;2026-08-21T21:53:20.039799+00:00;https://prefeitura.rio/saude/;Arquivos Saúde - Prefeitura da Cidade do Rio de Janeiro - prefeitura.rio;pt;1;mobile-320;ok;200;60.96;100.0;80.46;1;12;40;5;1.1.1|1.3.1|1.4.3|1.4.4|2.4.3|2.4.4|3.3.2|4.1.2;2.063;88;71.09;0.006044;0.0201;;7695
c459b7f1-05ad-43f8-b56e-97ef1f2e4786;sms-rio;Secretaria Municipal de Saúde do Rio de Janeiro — seção informativa;2026-08-21T21:53:20.039799+00:00;https://prefeitura.rio/saude/;Arquivos Saúde - Prefeitura da Cidade do Rio de Janeiro - prefeitura.rio;pt;1;desktop-1366;ok;200;60.96;100.0;81.3;1;12;46;6;1.1.1|1.3.1|1.4.3|1.4.4|2.4.3|2.4.4|3.3.2|4.1.2;2.118;91;69.76;0.006205;0.0207;;5834
70443216-753a-4feb-bcb1-f99a6678dcd3;sms-rio;Secretaria Municipal de Saúde do Rio de Janeiro — seção informativa;2026-08-21T15:10:03.225677+00:00;https://prefeitura.rio/saude/;Arquivos Saúde - Prefeitura da Cidade do Rio de Janeiro - prefeitura.rio;pt;1;mobile-320;ok;200;60.96;100.0;80.46;1;12;40;5;1.1.1|1.3.1|1.4.3|1.4.4|2.4.3|2.4.4|3.3.2|4.1.2;2.147;88;68.37;0.00629;0.021;;10626
70443216-753a-4feb-bcb1-f99a6678dcd3;sms-rio;Secretaria Municipal de Saúde do Rio de Janeiro — seção informativa;2026-08-21T15:10:03.225677+00:00;https://prefeitura.rio/saude/;Arquivos Saúde - Prefeitura da Cidade do Rio de Janeiro - prefeitura.rio;pt;1;desktop-1366;ok;200;60.96;100.0;81.3;1;12;46;6;1.1.1|1.3.1|1.4.3|1.4.4|2.4.3|2.4.4|3.3.2|4.1.2;2.201;91;67.15;0.006448;0.0215;;7690
e447b562-f379-47aa-9b63-d7402e1d6aca;sms-rio;Secretaria Municipal de Saúde do Rio de Janeiro — seção informativa;2026-08-21T04:07:24.259545+00:00;https://prefeitura.rio/saude/;Arquivos Saúde - Prefeitura da Cidade do Rio de Janeiro - prefeitura.rio;pt;1;mobile-320;ok;200;60.96;100.0;80.46;1;12;40;5;1.1.1|1.3.1|1.4.3|1.4.4|2.4.3|2.4.4|3.3.2|4.1.2;2.06;88;71.07;0.006035;0.0201;;7473
e447b562-f379-47aa-9b63-d7402e1d6aca;sms-rio;Secretaria Municipal de Saúde do Rio de Janeiro — seção informativa;2026-08-21T04:07:24.259545+00:00;https://prefeitura.rio/saude/;Arquivos Saúde - Prefeitura da Cidade do Rio de Janeiro - prefeitura.rio;pt;1;desktop-1366;ok;200;60.96;100.0;81.3;1;12;46;6;1.1.1|1.3.1|1.4.3|1.4.4|2.4.3|2.4.4|3.3.2|4.1.2;2.099;90;70.26;0.006149;0.0205;;6485
b2293011-99e9-4d22-b3da-df6dca667045;sms-rio;Secretaria Municipal de Saúde do Rio de Janeiro — seção informativa;2026-08-20T21:57:21.105580+00:00;https://prefeitura.rio/saude/;Arquivos Saúde - Prefeitura da Cidade do Rio de Janeiro - prefeitura.rio;pt;1;mobile-320;ok;200;60.96;100.0;80.46;1;12;40;5;1.1.1|1.3.1|1.4.3|1.4.4|2.4.3|2.4.4|3.3.2|4.1.2;2.062;88;71.09;0.006041;0.0201;;8980
b2293011-99e9-4d22-b3da-df6dca667045;sms-rio;Secretaria Municipal de Saúde do Rio de Janeiro — seção informativa;2026-08-20T21:57:21.105580+00:00;https://prefeitura.rio/saude/;Arquivos Saúde - Prefeitura da Cidade do Rio de Janeiro - prefeitura.rio;pt;1;desktop-1366;ok;200;60.96;100.0;81.3;1;12;46;6;1.1.1|1.3.1|1.4.3|1.4.4|2.4.3|2.4.4|3.3.2|4.1.2;2.116;92;69.75;0.006199;0.0207;;7455
176da092-c26e-4821-b1e9-a657b205047f;sms-rio;Secretaria Municipal de Saúde do Rio de Janeiro — seção informativa;2026-08-20T15:11:34.161089+00:00;https://prefeitura.rio/saude/;Arquivos Saúde - Prefeitura da Cidade do Rio de Janeiro - prefeitura.rio;pt;1;mobile-320;ok;200;60.96;100.0;80.46;1;12;40;5;1.1.1|1.3.1|1.4.3|1.4.4|2.4.3|2.4.4|3.3.2|4.1.2;2.061;88;71.07;0.006038;0.0201;;8391
176da092-c26e-4821-b1e9-a657b205047f;sms-rio;Secretaria Municipal de Saúde do Rio de Janeiro — seção informativa;2026-08-20T15:11:34.161089+00:00;https://prefeitura.rio/saude/;Arquivos Saúde - Prefeitura da Cidade do Rio de Janeiro - prefeitura.rio;pt;1;desktop-1366;ok;200;60.96;100.0;81.3;1;12;46;6;1.1.1|1.3.1|1.4.3|1.4.4|2.4.3|2.4.4|3.3.2|4.1.2;2.115;92;69.74;0.006196;0.0207;;6558
c4c81d58-7722-4b45-9760-bacaea8097ae;sms-rio;Secretaria Municipal de Saúde do Rio de Janeiro — seção informativa;2026-08-20T04:05:21.985895+00:00;https://prefeitura.rio/saude/;Arquivos Saúde - Prefeitura da Cidade do Rio de Janeiro - prefeitura.rio;pt;1;mobile-320;ok;200;60.96;100.0;80.46;1;12;40;5;1.1.1|1.3.1|1.4.3|1.4.4|2.4.3|2.4.4|3.3.2|4.1.2;2.059;88;71.03;0.006032;0.0201;;9136
c4c81d58-7722-4b45-9760-bacaea8097ae;sms-rio;Secretaria Municipal de Saúde do Rio de Janeiro — seção informativa;2026-08-20T04:05:21.985895+00:00;https://prefeitura.rio/saude/;Arquivos Saúde - Prefeitura da Cidade do Rio de Janeiro - prefeitura.rio;pt;1;desktop-1366;ok;200;60.96;100.0;81.3;1;12;46;6;1.1.1|1.3.1|1.4.3|1.4.4|2.4.3|2.4.4|3.3.2|4.1.2;2.098;90;70.23;0.006146;0.0205;;6375
353acc6d-01c8-4340-a30d-42711ee9bb4c;sms-rio;Secretaria Municipal de Saúde do Rio de Janeiro — seção informativa;2026-08-19T21:57:27.572435+00:00;https://prefeitura.rio/saude/;Arquivos Saúde - Prefeitura da Cidade do Rio de Janeiro - prefeitura.rio;pt;1;mobile-320;ok;200;60.96;100.0;80.46;1;12;40;5;1.1.1|1.3.1|1.4.3|1.4.4|2.4.3|2.4.4|3.3.2|4.1.2;2.061;88;71.05;0.006038;0.0201;;7320
353acc6d-01c8-4340-a30d-42711ee9bb4c;sms-rio;Secretaria Municipal de Saúde do Rio de Janeiro — seção informativa;2026-08-19T21:57:27.572435+00:00;https://prefeitura.rio/saude/;Arquivos Saúde - Prefeitura da Cidade do Rio de Janeiro - prefeitura.rio;pt;1;desktop-1366;ok;200;60.96;100.0;81.3;1;12;46;6;1.1.1|1.3.1|1.4.3|1.4.4|2.4.3|2.4.4|3.3.2|4.1.2;2.116;91;69.71;0.006199;0.0207;;6760
25ffb553-5a21-4ab7-b9ba-a1f0f4bc7f16;sms-rio;Secretaria Municipal de Saúde do Rio de Janeiro — seção informativa;2026-08-19T15:08:35.190009+00:00;https://prefeitura.rio/saude/;Arquivos Saúde - Prefeitura da Cidade do Rio de Janeiro - prefeitura.rio;pt;1;mobile-320;ok;200;60.96;100.0;80.46;1;12;40;5;1.1.1|1.3.1|1.4.3|1.4.4|2.4.3|2.4.4|3.3.2|4.1.2;2.06;87;71.25;0.006035;0.0201;;7174
25ffb553-5a21-4ab7-b9ba-a1f0f4bc7f16;sms-rio;Secretaria Municipal de Saúde do Rio de Janeiro — seção informativa;2026-08-19T15:08:35.190009+00:00;https://prefeitura.rio/saude/;Arquivos Saúde - Prefeitura da Cidade do Rio de Janeiro - prefeitura.rio;pt;1;desktop-1366;ok;200;60.96;100.0;81.3;1;12;46;6;1.1.1|1.3.1|1.4.3|1.4.4|2.4.3|2.4.4|3.3.2|4.1.2;2.113;91;69.78;0.00619;0.0206;;6148
1d86e32d-da8e-4a82-bc19-6fbe2a79ce17;sms-rio;Secretaria Municipal de Saúde do Rio de Janeiro — seção informativa;2026-08-19T04:05:22.243115+00:00;https://prefeitura.rio/saude/;Arquivos Saúde - Prefeitura da Cidade do Rio de Janeiro - prefeitura.rio;pt;1;mobile-320;ok;200;60.96;100.0;80.46;1;12;40;5;1.1.1|1.3.1|1.4.3|1.4.4|2.4.3|2.4.4|3.3.2|4.1.2;2.055;88;71.17;0.006021;0.0201;;8595
1d86e32d-da8e-4a82-bc19-6fbe2a79ce17;sms-rio;Secretaria Municipal de Saúde do Rio de Janeiro — seção informativa;2026-08-19T04:05:22.243115+00:00;https://prefeitura.rio/saude/;Arquivos Saúde - Prefeitura da Cidade do Rio de Janeiro - prefeitura.rio;pt;1;desktop-1366;ok;200;60.96;100.0;81.3;1;12;46;6;1.1.1|1.3.1|1.4.3|1.4.4|2.4.3|2.4.4|3.3.2|4.1.2;2.098;91;70.18;0.006146;0.0205;;7219
183c0245-7805-411a-8b3d-c4928d9b5e0c;sms-rio;Secretaria Municipal de Saúde do Rio de Janeiro — seção informativa;2026-08-18T21:52:19.021719+00:00;https://prefeitura.rio/saude/;Arquivos Saúde - Prefeitura da Cidade do Rio de Janeiro - prefeitura.rio;pt;1;mobile-320;ok;200;60.96;100.0;80.46;1;12;40;5;1.1.1|1.3.1|1.4.3|1.4.4|2.4.3|2.4.4|3.3.2|4.1.2;2.055;88;71.19;0.006021;0.0201;;9160
183c0245-7805-411a-8b3d-c4928d9b5e0c;sms-rio;Secretaria Municipal de Saúde do Rio de Janeiro — seção informativa;2026-08-18T21:52:19.021719+00:00;https://prefeitura.rio/saude/;Arquivos Saúde - Prefeitura da Cidade do Rio de Janeiro - prefeitura.rio;pt;1;desktop-1366;ok;200;60.96;100.0;81.3;1;12;46;6;1.1.1|1.3.1|1.4.3|1.4.4|2.4.3|2.4.4|3.3.2|4.1.2;2.111;92;69.75;0.006185;0.0206;;6523
a86c6c93-a691-4f89-957e-7a3e2202356c;sms-rio;Secretaria Municipal de Saúde do Rio de Janeiro — seção informativa;2026-08-18T15:07:59.128409+00:00;https://prefeitura.rio/saude/;Arquivos Saúde - Prefeitura da Cidade do Rio de Janeiro - prefeitura.rio;pt;1;mobile-320;ok;200;60.96;100.0;80.46;1;12;40;5;1.1.1|1.3.1|1.4.3|1.4.4|2.4.3|2.4.4|3.3.2|4.1.2;2.062;87;70.87;0.006041;0.0201;;8330
a86c6c93-a691-4f89-957e-7a3e2202356c;sms-rio;Secretaria Municipal de Saúde do Rio de Janeiro — seção informativa;2026-08-18T15:07:59.128409+00:00;https://prefeitura.rio/saude/;Arquivos Saúde - Prefeitura da Cidade do Rio de Janeiro - prefeitura.rio;pt;1;desktop-1366;ok;200;60.96;100.0;81.3;1;12;46;6;1.1.1|1.3.1|1.4.3|1.4.4|2.4.3|2.4.4|3.3.2|4.1.2;2.119;92;69.53;0.006208;0.0207;;7091
7ac06eb5-7457-4301-8ca4-63f716db9a44;sms-rio;Secretaria Municipal de Saúde do Rio de Janeiro — seção informativa;2026-08-18T03:44:32.150893+00:00;https://prefeitura.rio/saude;;;1;mobile-320;http_error;500;100.0;0.0;0.0;0;0;0;0;;0.002;1;0.0;6e-06;0.0;;4576
7ac06eb5-7457-4301-8ca4-63f716db9a44;sms-rio;Secretaria Municipal de Saúde do Rio de Janeiro — seção informativa;2026-08-18T03:44:32.150893+00:00;https://prefeitura.rio/saude;;;1;desktop-1366;http_error;500;100.0;0.0;0.0;0;0;0;0;;0.002;1;0.0;6e-06;0.0;;2769
c82d560b-f698-46ef-8bf8-6428395ffce5;ses-rj;Secretaria de Estado de Saúde do Rio de Janeiro;2026-09-02T18:03:31.388088+00:00;https://www.rj.gov.br/saude;;;0;mobile-320;navigation_error;;100.0;0.0;0.0;0;0;0;0;;0.0;0;0.0;0.0;0.0;;1684
c82d560b-f698-46ef-8bf8-6428395ffce5;ses-rj;Secretaria de Estado de Saúde do Rio de Janeiro;2026-09-02T18:03:31.388088+00:00;https://www.rj.gov.br/saude;;;0;desktop-1366;navigation_error;;100.0;0.0;0.0;0;0;0;0;;0.0;0;0.0;0.0;0.0;;2009
c82d560b-f698-46ef-8bf8-6428395ffce5;ses-rj;Secretaria de Estado de Saúde do Rio de Janeiro;2026-09-02T18:03:31.388088+00:00;https://www.saude.rj.gov.br/ouvidoria/participe;Saúde RJ - Subsecretaria de Controle Interno e Compliance - Ouvidoria - Participe;;1;mobile-320;ok;200;58.9;99.81;66.67;1;10;25;2;1.3.1|1.4.10|1.4.3|1.4.4|2.4.1|2.4.4|2.4.6|3.1.1|4.1.2;1.353;69;18.61;0.003964;0.0132;;7164
c82d560b-f698-46ef-8bf8-6428395ffce5;ses-rj;Secretaria de Estado de Saúde do Rio de Janeiro;2026-09-02T18:03:31.388088+00:00;https://www.saude.rj.gov.br/ouvidoria/participe;Saúde RJ - Subsecretaria de Controle Interno e Compliance - Ouvidoria - Participe;;1;desktop-1366;ok;200;58.9;99.92;65.93;1;11;17;3;1.1.1|1.3.1|1.4.3|1.4.4|2.4.1|2.4.4|2.4.6|3.1.1|4.1.2;1.384;71;20.4;0.004055;0.0135;;6364
c82d560b-f698-46ef-8bf8-6428395ffce5;ses-rj;Secretaria de Estado de Saúde do Rio de Janeiro;2026-09-02T18:03:31.388088+00:00;https://www.saude.rj.gov.br/laudos;;;1;mobile-320;navigation_error;;100.0;0.0;0.0;0;0;0;0;;0.0;1;0.0;0.0;0.0;;999
c82d560b-f698-46ef-8bf8-6428395ffce5;ses-rj;Secretaria de Estado de Saúde do Rio de Janeiro;2026-09-02T18:03:31.388088+00:00;https://www.saude.rj.gov.br/laudos;;;1;desktop-1366;navigation_error;;100.0;0.0;0.0;0;0;0;0;;0.0;1;0.0;0.0;0.0;;2006
19facb22-16c4-4b26-a5c8-5cfcb045f557;ses-rj;Secretaria de Estado de Saúde do Rio de Janeiro;2026-09-02T07:59:51.332607+00:00;https://www.rj.gov.br/saude;;;0;mobile-320;navigation_error;;100.0;0.0;0.0;0;0;0;0;;0.0;0;0.0;0.0;0.0;;2164
19facb22-16c4-4b26-a5c8-5cfcb045f557;ses-rj;Secretaria de Estado de Saúde do Rio de Janeiro;2026-09-02T07:59:51.332607+00:00;https://www.rj.gov.br/saude;;;0;desktop-1366;navigation_error;;100.0;0.0;0.0;0;0;0;0;;0.0;0;0.0;0.0;0.0;;1977
19facb22-16c4-4b26-a5c8-5cfcb045f557;ses-rj;Secretaria de Estado de Saúde do Rio de Janeiro;2026-09-02T07:59:51.332607+00:00;https://www.saude.rj.gov.br/ouvidoria/participe;Saúde RJ - Subsecretaria de Controle Interno e Compliance - Ouvidoria - Participe;;1;mobile-320;ok;200;58.9;99.81;66.67;1;10;25;2;1.3.1|1.4.10|1.4.3|1.4.4|2.4.1|2.4.4|2.4.6|3.1.1|4.1.2;1.589;69;15.85;0.004655;0.0155;;7555
19facb22-16c4-4b26-a5c8-5cfcb045f557;ses-rj;Secretaria de Estado de Saúde do Rio de Janeiro;2026-09-02T07:59:51.332607+00:00;https://www.saude.rj.gov.br/ouvidoria/participe;Saúde RJ - Subsecretaria de Controle Interno e Compliance - Ouvidoria - Participe;;1;desktop-1366;ok;200;58.9;99.92;65.93;1;11;17;3;1.1.1|1.3.1|1.4.3|1.4.4|2.4.1|2.4.4|2.4.6|3.1.1|4.1.2;1.453;71;19.44;0.004257;0.0142;;6442
19facb22-16c4-4b26-a5c8-5cfcb045f557;ses-rj;Secretaria de Estado de Saúde do Rio de Janeiro;2026-09-02T07:59:51.332607+00:00;https://www.saude.rj.gov.br/laudos;;;1;mobile-320;navigation_error;;100.0;0.0;0.0;0;0;0;0;;0.0;1;0.0;0.0;0.0;;1358
19facb22-16c4-4b26-a5c8-5cfcb045f557;ses-rj;Secretaria de Estado de Saúde do Rio de Janeiro;2026-09-02T07:59:51.332607+00:00;https://www.saude.rj.gov.br/laudos;;;1;desktop-1366;navigation_error;;100.0;0.0;0.0;0;0;0;0;;0.0;1;0.0;0.0;0.0;;1994
9d44f5ec-911b-4b3c-a9b3-e59060c6ead0;ses-rj;Secretaria de Estado de Saúde do Rio de Janeiro;2026-09-01T23:31:27.131801+00:00;https://www.rj.gov.br/saude;;;0;mobile-320;navigation_error;;100.0;0.0;0.0;0;0;0;0;;0.0;0;0.0;0.0;0.0;;2242
9d44f5ec-911b-4b3c-a9b3-e59060c6ead0;ses-rj;Secretaria de Estado de Saúde do Rio de Janeiro;2026-09-01T23:31:27.131801+00:00;https://www.rj.gov.br/saude;;;0;desktop-1366;navigation_error;;100.0;0.0;0.0;0;0;0;0;;0.0;0;0.0;0.0;0.0;;1959
9d44f5ec-911b-4b3c-a9b3-e59060c6ead0;ses-rj;Secretaria de Estado de Saúde do Rio de Janeiro;2026-09-01T23:31:27.131801+00:00;https://www.saude.rj.gov.br/ouvidoria/participe;Saúde RJ - Subsecretaria de Controle Interno e Compliance - Ouvidoria - Participe;;1;mobile-320;ok;200;58.9;99.81;66.67;1;10;25;2;1.3.1|1.4.10|1.4.3|1.4.4|2.4.1|2.4.4|2.4.6|3.1.1|4.1.2;1.37;69;18.39;0.004014;0.0134;;7378
9d44f5ec-911b-4b3c-a9b3-e59060c6ead0;ses-rj;Secretaria de Estado de Saúde do Rio de Janeiro;2026-09-01T23:31:27.131801+00:00;https://www.saude.rj.gov.br/ouvidoria/participe;Saúde RJ - Subsecretaria de Controle Interno e Compliance - Ouvidoria - Participe;;1;desktop-1366;ok;200;58.9;99.92;65.93;1;11;17;3;1.1.1|1.3.1|1.4.3|1.4.4|2.4.1|2.4.4|2.4.6|3.1.1|4.1.2;1.234;71;22.89;0.003615;0.0121;;6266
9d44f5ec-911b-4b3c-a9b3-e59060c6ead0;ses-rj;Secretaria de Estado de Saúde do Rio de Janeiro;2026-09-01T23:31:27.131801+00:00;https://www.saude.rj.gov.br/laudos;;;1;mobile-320;navigation_error;;100.0;0.0;0.0;0;0;0;0;;0.0;1;0.0;0.0;0.0;;1064
9d44f5ec-911b-4b3c-a9b3-e59060c6ead0;ses-rj;Secretaria de Estado de Saúde do Rio de Janeiro;2026-09-01T23:31:27.131801+00:00;https://www.saude.rj.gov.br/laudos;;;1;desktop-1366;navigation_error;;100.0;0.0;0.0;0;0;0;0;;0.0;1;0.0;0.0;0.0;;2267
b92c3d98-f802-4c8b-8db3-1bc4a9c36f0d;ses-rj;Secretaria de Estado de Saúde do Rio de Janeiro;2026-09-01T17:59:50.969478+00:00;https://www.rj.gov.br/saude;;;0;mobile-320;navigation_error;;100.0;0.0;0.0;0;0;0;0;;0.0;0;0.0;0.0;0.0;;2566
b92c3d98-f802-4c8b-8db3-1bc4a9c36f0d;ses-rj;Secretaria de Estado de Saúde do Rio de Janeiro;2026-09-01T17:59:50.969478+00:00;https://www.rj.gov.br/saude;;;0;desktop-1366;navigation_error;;100.0;0.0;0.0;0;0;0;0;;0.0;0;0.0;0.0;0.0;;2085
b92c3d98-f802-4c8b-8db3-1bc4a9c36f0d;ses-rj;Secretaria de Estado de Saúde do Rio de Janeiro;2026-09-01T17:59:50.969478+00:00;https://www.saude.rj.gov.br/ouvidoria/participe;Saúde RJ - Subsecretaria de Controle Interno e Compliance - Ouvidoria - Participe;;1;mobile-320;ok;200;58.9;99.81;66.67;1;10;25;2;1.3.1|1.4.10|1.4.3|1.4.4|2.4.1|2.4.4|2.4.6|3.1.1|4.1.2;1.345;69;18.53;0.00394;0.0131;;8181
b92c3d98-f802-4c8b-8db3-1bc4a9c36f0d;ses-rj;Secretaria de Estado de Saúde do Rio de Janeiro;2026-09-01T17:59:50.969478+00:00;https://www.saude.rj.gov.br/ouvidoria/participe;Saúde RJ - Subsecretaria de Controle Interno e Compliance - Ouvidoria - Participe;;1;desktop-1366;ok;200;58.9;99.92;65.93;1;11;17;3;1.1.1|1.3.1|1.4.3|1.4.4|2.4.1|2.4.4|2.4.6|3.1.1|4.1.2;1.379;71;20.45;0.00404;0.0135;;7025
b92c3d98-f802-4c8b-8db3-1bc4a9c36f0d;ses-rj;Secretaria de Estado de Saúde do Rio de Janeiro;2026-09-01T17:59:50.969478+00:00;https://www.saude.rj.gov.br/laudos;;;1;mobile-320;navigation_error;;100.0;0.0;0.0;0;0;0;0;;0.0;1;0.0;0.0;0.0;;1154
b92c3d98-f802-4c8b-8db3-1bc4a9c36f0d;ses-rj;Secretaria de Estado de Saúde do Rio de Janeiro;2026-09-01T17:59:50.969478+00:00;https://www.saude.rj.gov.br/laudos;;;1;desktop-1366;navigation_error;;100.0;0.0;0.0;0;0;0;0;;0.0;1;0.0;0.0;0.0;;2070
